"Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_From","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","WindSpeed_gap_filled_percent","WindSpeed_missing_data_percent"
2023,11,19,5,202311190500,202311190559,8.28,11.44,0.00,0.00
2023,11,19,6,202311190600,202311190659,7.99,11.11,0.00,0.00
2023,11,19,7,202311190700,202311190759,9.08,12.45,0.00,0.00
2023,11,19,8,202311190800,202311190859,8.43,11.50,0.00,0.00
2023,11,19,9,202311190900,202311190959,8.08,10.78,0.00,0.00
2023,11,19,10,202311191000,202311191059,8.02,10.38,0.00,0.00
2023,11,19,11,202311191100,202311191159,7.72,10.35,0.00,0.00
2023,11,19,12,202311191200,202311191259,7.62,10.05,0.00,0.00
2023,11,19,13,202311191300,202311191359,7.66,10.94,0.00,0.00
2023,11,19,14,202311191400,202311191459,7.64,11.01,0.00,0.00
2023,11,19,15,202311191500,202311191559,7.68,11.62,0.00,0.00
2023,11,19,16,202311191600,202311191659,7.14,10.14,0.00,0.00
2023,11,19,17,202311191700,202311191759,8.50,11.66,0.00,0.00
2023,11,19,18,202311191800,202311191859,7.55,9.89,0.00,0.00
2023,11,19,19,202311191900,202311191959,8.13,10.62,0.00,0.00
2023,11,19,20,202311192000,202311192059,9.02,11.89,0.00,0.00
2023,11,19,21,202311192100,202311192159,8.04,10.07,0.00,0.00
2023,11,19,22,202311192200,202311192259,7.12,9.50,0.00,0.00
2023,11,19,23,202311192300,202311192359,6.23,9.22,0.00,0.00
2023,11,20,0,202311200000,202311200059,7.42,11.33,0.00,0.00
2023,11,20,1,202311200100,202311200159,8.47,11.08,0.00,0.00
2023,11,20,2,202311200200,202311200259,6.95,9.89,0.00,0.00
2023,11,20,3,202311200300,202311200359,7.59,10.82,0.00,0.00
2023,11,20,4,202311200400,202311200459,7.48,10.10,0.00,0.00
2023,11,20,5,202311200500,202311200559,7.28,9.65,0.00,0.00
2023,11,20,6,202311200600,202311200659,7.42,9.33,0.00,0.00
2023,11,20,7,202311200700,202311200759,6.49,8.93,0.00,0.00
2023,11,20,8,202311200800,202311200859,7.49,10.70,0.00,0.00
2023,11,20,9,202311200900,202311200959,8.47,10.73,0.00,0.00
2023,11,20,10,202311201000,202311201059,7.28,10.76,0.00,0.00
2023,11,20,11,202311201100,202311201159,7.18,9.64,0.00,0.00
2023,11,20,12,202311201200,202311201259,6.40,9.62,0.00,0.00
2023,11,20,13,202311201300,202311201359,5.64,8.94,0.00,0.00
2023,11,20,14,202311201400,202311201459,6.03,9.02,0.00,0.00
2023,11,20,15,202311201500,202311201559,4.35,7.68,0.00,0.00
2023,11,20,16,202311201600,202311201659,5.62,9.35,0.00,0.00
2023,11,20,17,202311201700,202311201759,4.88,7.93,0.00,0.00
2023,11,20,18,202311201800,202311201859,6.18,10.38,0.00,0.00
2023,11,20,19,202311201900,202311201959,5.92,8.26,0.00,0.00
2023,11,20,20,202311202000,202311202059,7.31,10.12,0.00,0.00
2023,11,20,21,202311202100,202311202159,7.16,9.83,0.00,0.00
2023,11,20,22,202311202200,202311202259,6.31,8.17,0.00,0.00
2023,11,20,23,202311202300,202311202359,6.58,9.17,0.00,0.00
2023,11,21,0,202311210000,202311210059,6.03,8.71,0.00,0.00
2023,11,21,1,202311210100,202311210159,5.79,8.19,0.00,0.00
2023,11,21,2,202311210200,202311210259,5.18,7.00,0.00,0.00
2023,11,21,3,202311210300,202311210359,3.95,5.79,0.00,0.00
2023,11,21,4,202311210400,202311210459,4.05,5.52,0.00,0.00
2023,11,21,5,202311210500,202311210559,4.17,5.28,0.00,0.00
2023,11,21,6,202311210600,202311210659,3.15,4.37,0.00,0.00
2023,11,21,7,202311210700,202311210759,2.47,4.10,0.00,0.00
2023,11,21,8,202311210800,202311210859,1.25,2.79,0.00,0.00
2023,11,21,9,202311210900,202311210959,1.23,2.53,0.00,0.00
2023,11,21,10,202311211000,202311211059,1.60,2.49,0.00,0.00
2023,11,21,11,202311211100,202311211159,2.10,2.82,0.00,0.00
2023,11,21,12,202311211200,202311211259,2.96,4.11,0.00,0.00
2023,11,21,13,202311211300,202311211359,1.96,3.23,0.00,0.00
2023,11,21,14,202311211400,202311211459,3.38,4.98,0.00,0.00
2023,11,21,15,202311211500,202311211559,3.38,4.79,0.00,0.00
2023,11,21,16,202311211600,202311211659,3.05,4.43,0.00,0.00
2023,11,21,17,202311211700,202311211759,3.56,4.43,0.00,0.00
2023,11,21,18,202311211800,202311211859,4.00,4.74,0.00,0.00
2023,11,21,19,202311211900,202311211959,3.42,4.88,0.00,0.00
2023,11,21,20,202311212000,202311212059,2.50,3.62,0.00,0.00
2023,11,21,21,202311212100,202311212159,1.25,2.04,0.00,0.00
2023,11,21,22,202311212200,202311212259,2.30,3.42,0.00,0.00
2023,11,21,23,202311212300,202311212359,2.17,3.19,0.00,0.00
2023,11,22,0,202311220000,202311220059,2.19,3.36,0.00,0.00
2023,11,22,1,202311220100,202311220159,2.05,2.62,0.00,0.00
2023,11,22,2,202311220200,202311220259,2.00,5.41,0.00,0.00
2023,11,22,3,202311220300,202311220359,3.86,5.16,0.00,0.00
2023,11,22,4,202311220400,202311220459,4.06,5.78,0.00,0.00
2023,11,22,5,202311220500,202311220559,3.84,5.99,0.00,0.00
2023,11,22,6,202311220600,202311220659,4.39,6.71,0.00,0.00
2023,11,22,7,202311220700,202311220759,4.23,6.22,0.00,0.00
2023,11,22,8,202311220800,202311220859,3.06,4.83,0.00,0.00
2023,11,22,9,202311220900,202311220959,2.37,3.54,0.00,0.00
2023,11,22,10,202311221000,202311221059,3.07,4.41,0.00,0.00
2023,11,22,11,202311221100,202311221159,4.10,5.49,0.00,0.00
2023,11,22,12,202311221200,202311221259,4.38,5.71,0.00,0.00
2023,11,22,13,202311221300,202311221359,4.25,6.23,0.00,0.00
2023,11,22,14,202311221400,202311221459,2.98,4.31,0.00,0.00
2023,11,22,15,202311221500,202311221559,3.11,3.95,0.00,0.00
2023,11,22,16,202311221600,202311221659,2.69,3.57,0.00,0.00
2023,11,22,17,202311221700,202311221759,2.67,3.57,0.00,0.00
2023,11,22,18,202311221800,202311221859,2.79,4.19,0.00,0.00
2023,11,22,19,202311221900,202311221959,1.50,2.20,0.00,0.00
2023,11,22,20,202311222000,202311222059,1.67,2.37,0.00,0.00
2023,11,22,21,202311222100,202311222159,1.24,2.12,0.00,0.00
2023,11,22,22,202311222200,202311222259,0.54,1.20,0.00,0.00
2023,11,22,23,202311222300,202311222359,0.58,2.17,0.00,0.00
2023,11,23,0,202311230000,202311230059,0.93,2.30,0.00,0.00
2023,11,23,1,202311230100,202311230159,0.72,1.84,0.00,0.00
2023,11,23,2,202311230200,202311230259,1.06,2.54,0.00,0.00
2023,11,23,3,202311230300,202311230359,1.29,2.40,0.00,0.00
2023,11,23,4,202311230400,202311230459,2.16,3.79,0.00,0.00
2023,11,23,5,202311230500,202311230559,1.22,2.15,0.00,0.00
2023,11,23,6,202311230600,202311230659,0.63,1.58,0.00,0.00
2023,11,23,7,202311230700,202311230759,1.44,2.76,0.00,0.00
2023,11,23,8,202311230800,202311230859,1.10,2.62,0.00,0.00
2023,11,23,9,202311230900,202311230959,3.30,5.27,0.00,0.00
2023,11,23,10,202311231000,202311231059,2.48,4.29,0.00,0.00
2023,11,23,11,202311231100,202311231159,1.84,2.80,0.00,0.00
2023,11,23,12,202311231200,202311231259,0.91,1.64,0.00,0.00
2023,11,23,13,202311231300,202311231359,1.84,2.99,0.00,0.00
2023,11,23,14,202311231400,202311231459,2.50,3.42,0.00,0.00
2023,11,23,15,202311231500,202311231559,2.76,3.43,0.00,0.00
2023,11,23,16,202311231600,202311231659,2.33,5.04,0.00,0.00
2023,11,23,17,202311231700,202311231759,3.70,5.68,0.00,0.00
2023,11,23,18,202311231800,202311231859,2.57,4.79,0.00,0.00
2023,11,23,19,202311231900,202311231959,3.58,5.24,0.00,0.00
2023,11,23,20,202311232000,202311232059,2.66,4.17,0.00,0.00
2023,11,23,21,202311232100,202311232159,3.31,4.55,0.00,0.00
2023,11,23,22,202311232200,202311232259,4.72,6.59,0.00,0.00
2023,11,23,23,202311232300,202311232359,5.13,6.50,0.00,0.00
2023,11,24,0,202311240000,202311240059,5.48,8.17,0.00,0.00
2023,11,24,1,202311240100,202311240159,6.90,10.81,0.00,0.00
2023,11,24,2,202311240200,202311240259,7.86,10.59,0.00,0.00
2023,11,24,3,202311240300,202311240359,8.04,10.47,0.00,0.00
2023,11,24,4,202311240400,202311240459,8.45,11.19,0.00,0.00
2023,11,24,5,202311240500,202311240559,7.62,9.40,0.00,0.00
2023,11,24,6,202311240600,202311240659,7.83,10.05,0.00,0.00
2023,11,24,7,202311240700,202311240759,8.16,10.76,0.00,0.00
2023,11,24,8,202311240800,202311240859,6.62,9.00,0.00,0.00
2023,11,24,9,202311240900,202311240959,7.47,9.84,0.00,0.00
2023,11,24,10,202311241000,202311241059,5.95,7.69,0.00,0.00
2023,11,24,11,202311241100,202311241159,5.38,7.96,0.00,0.00
2023,11,24,12,202311241200,202311241259,7.36,10.27,0.00,0.00
2023,11,24,13,202311241300,202311241359,4.97,7.81,0.00,0.00
2023,11,24,14,202311241400,202311241459,5.12,7.64,0.00,0.00
2023,11,24,15,202311241500,202311241559,5.67,7.89,0.00,0.00
2023,11,24,16,202311241600,202311241659,4.42,5.58,0.00,0.00
2023,11,24,17,202311241700,202311241759,3.90,7.29,0.00,0.00
2023,11,24,18,202311241800,202311241859,2.15,4.02,0.00,0.00
2023,11,24,19,202311241900,202311241959,3.01,4.83,0.00,0.00
2023,11,24,20,202311242000,202311242059,3.24,4.16,0.00,0.00
2023,11,24,21,202311242100,202311242159,3.02,4.93,0.00,0.00
2023,11,24,22,202311242200,202311242259,3.97,5.13,0.00,0.00
2023,11,24,23,202311242300,202311242359,3.65,4.96,0.00,0.00
2023,11,25,0,202311250000,202311250059,3.84,5.09,0.00,0.00
2023,11,25,1,202311250100,202311250159,4.04,5.92,0.00,0.00
2023,11,25,2,202311250200,202311250259,3.92,5.47,0.00,0.00
2023,11,25,3,202311250300,202311250359,2.29,3.57,0.00,0.00
2023,11,25,4,202311250400,202311250459,2.69,3.87,0.00,0.00
2023,11,25,5,202311250500,202311250559,3.26,5.15,0.00,0.00
2023,11,25,6,202311250600,202311250659,1.63,2.86,0.00,0.00
2023,11,25,7,202311250700,202311250759,1.16,2.75,0.00,0.00
2023,11,25,8,202311250800,202311250859,2.40,3.41,0.00,0.00
2023,11,25,9,202311250900,202311250959,2.91,3.87,0.00,0.00
2023,11,25,10,202311251000,202311251059,3.43,5.03,0.00,0.00
2023,11,25,11,202311251100,202311251159,3.95,6.40,0.00,0.00
2023,11,25,12,202311251200,202311251259,5.07,8.29,0.00,0.00
2023,11,25,13,202311251300,202311251359,3.81,5.49,0.00,0.00
2023,11,25,14,202311251400,202311251459,5.70,8.24,0.00,0.00
2023,11,25,15,202311251500,202311251559,5.29,7.43,0.00,0.00
2023,11,25,16,202311251600,202311251659,4.65,6.72,0.00,0.00
2023,11,25,17,202311251700,202311251759,4.49,7.00,0.00,0.00
2023,11,25,18,202311251800,202311251859,3.74,5.60,0.00,0.00
2023,11,25,19,202311251900,202311251959,4.42,5.85,0.00,0.00
2023,11,25,20,202311252000,202311252059,5.04,6.27,0.00,0.00
2023,11,25,21,202311252100,202311252159,4.71,7.01,0.00,0.00
2023,11,25,22,202311252200,202311252259,4.70,7.18,0.00,0.00
2023,11,25,23,202311252300,202311252359,4.73,6.36,0.00,0.00
2023,11,26,0,202311260000,202311260059,3.54,5.24,0.00,0.00
2023,11,26,1,202311260100,202311260159,3.72,4.79,0.00,0.00
2023,11,26,2,202311260200,202311260259,3.47,5.05,0.00,0.00
2023,11,26,3,202311260300,202311260359,4.22,5.81,0.00,0.00
2023,11,26,4,202311260400,202311260459,3.86,5.38,0.00,0.00
2023,11,26,5,202311260500,202311260559,3.65,5.04,0.00,0.00
2023,11,26,6,202311260600,202311260659,3.99,6.23,0.00,0.00
2023,11,26,7,202311260700,202311260759,3.93,5.27,0.00,0.00
2023,11,26,8,202311260800,202311260859,4.16,5.50,0.00,0.00
2023,11,26,9,202311260900,202311260959,4.32,5.60,0.00,0.00
2023,11,26,10,202311261000,202311261059,4.36,6.34,0.00,0.00
2023,11,26,11,202311261100,202311261159,2.89,4.33,0.00,0.00
2023,11,26,12,202311261200,202311261259,3.31,5.03,0.00,0.00
2023,11,26,13,202311261300,202311261359,3.10,4.77,0.00,0.00
2023,11,26,14,202311261400,202311261459,3.28,4.08,0.00,0.00
2023,11,26,15,202311261500,202311261559,2.63,3.89,0.00,0.00
2023,11,26,16,202311261600,202311261659,1.23,2.82,0.00,0.00
2023,11,26,17,202311261700,202311261759,1.77,3.01,0.00,0.00
2023,11,26,18,202311261800,202311261859,2.04,3.18,0.00,0.00
2023,11,26,19,202311261900,202311261959,2.60,4.64,0.00,0.00
2023,11,26,20,202311262000,202311262059,4.16,5.74,0.00,0.00
2023,11,26,21,202311262100,202311262159,3.42,4.59,0.00,0.00
2023,11,26,22,202311262200,202311262259,3.49,5.10,0.00,0.00
2023,11,26,23,202311262300,202311262359,3.23,4.96,0.00,0.00
2023,11,27,0,202311270000,202311270059,4.80,6.16,0.00,0.00
2023,11,27,1,202311270100,202311270159,4.06,5.78,0.00,0.00
2023,11,27,2,202311270200,202311270259,1.27,2.96,0.00,0.00
2023,11,27,3,202311270300,202311270359,1.31,3.39,0.00,0.00
2023,11,27,4,202311270400,202311270459,1.04,2.41,0.00,0.00
2023,11,27,5,202311270500,202311270559,2.13,3.82,0.00,0.00
2023,11,27,6,202311270600,202311270659,2.54,3.73,0.00,0.00
2023,11,27,7,202311270700,202311270759,3.76,5.24,0.00,0.00
2023,11,27,8,202311270800,202311270859,5.02,8.77,0.00,0.00
2023,11,27,9,202311270900,202311270959,7.30,9.94,0.00,0.00
2023,11,27,10,202311271000,202311271059,7.40,10.20,0.00,0.00
2023,11,27,11,202311271100,202311271159,7.86,12.20,0.00,0.00
2023,11,27,12,202311271200,202311271259,4.65,6.98,0.00,0.00
2023,11,27,13,202311271300,202311271359,5.91,8.70,0.00,0.00
2023,11,27,14,202311271400,202311271459,5.09,7.67,0.00,0.00
2023,11,27,15,202311271500,202311271559,6.20,8.45,0.00,0.00
2023,11,27,16,202311271600,202311271659,7.02,9.74,0.00,0.00
2023,11,27,17,202311271700,202311271759,7.24,10.18,0.00,0.00
2023,11,27,18,202311271800,202311271859,7.08,9.68,0.00,0.00
2023,11,27,19,202311271900,202311271959,8.20,11.12,0.00,0.00
2023,11,27,20,202311272000,202311272059,7.90,11.06,0.00,0.00
2023,11,27,21,202311272100,202311272159,7.67,9.76,0.00,0.00
2023,11,27,22,202311272200,202311272259,8.01,11.35,0.00,0.00
2023,11,27,23,202311272300,202311272359,8.53,11.51,0.00,0.00
2023,11,28,0,202311280000,202311280059,7.16,9.19,0.00,0.00
2023,11,28,1,202311280100,202311280159,7.10,9.38,0.00,0.00
2023,11,28,2,202311280200,202311280259,7.89,10.01,0.00,0.00
2023,11,28,3,202311280300,202311280359,7.22,9.69,0.00,0.00
2023,11,28,4,202311280400,202311280459,6.07,9.11,0.00,0.00
2023,11,28,5,202311280500,202311280559,5.30,7.73,0.00,0.00
2023,11,28,6,202311280600,202311280659,6.33,9.80,0.00,0.00
2023,11,28,7,202311280700,202311280759,5.29,7.48,0.00,0.00
2023,11,28,8,202311280800,202311280859,5.00,8.24,0.00,0.00
2023,11,28,9,202311280900,202311280959,4.02,5.42,0.00,0.00
2023,11,28,10,202311281000,202311281059,4.17,5.81,0.00,0.00
2023,11,28,11,202311281100,202311281159,4.04,5.51,0.00,0.00
2023,11,28,12,202311281200,202311281259,3.13,4.92,0.00,0.00
2023,11,28,13,202311281300,202311281359,2.55,3.89,0.00,0.00
2023,11,28,14,202311281400,202311281459,1.94,3.26,0.00,0.00
2023,11,28,15,202311281500,202311281559,0.73,2.13,0.00,0.00
2023,11,28,16,202311281600,202311281659,0.79,1.96,0.00,0.00
2023,11,28,17,202311281700,202311281759,2.03,3.58,0.00,0.00
2023,11,28,18,202311281800,202311281859,0.95,2.20,0.00,0.00
2023,11,28,19,202311281900,202311281959,1.51,2.53,0.00,0.00
2023,11,28,20,202311282000,202311282059,1.20,2.05,0.00,0.00
2023,11,28,21,202311282100,202311282159,1.71,2.36,0.00,0.00
2023,11,28,22,202311282200,202311282259,2.12,2.86,0.00,0.00
2023,11,28,23,202311282300,202311282359,2.85,4.87,0.00,0.00
2023,11,29,0,202311290000,202311290059,3.58,6.07,0.00,0.00
2023,11,29,1,202311290100,202311290159,3.39,5.01,0.00,0.00
2023,11,29,2,202311290200,202311290259,3.49,5.61,0.00,0.00
2023,11,29,3,202311290300,202311290359,3.28,4.31,0.00,0.00
2023,11,29,4,202311290400,202311290459,3.76,4.94,0.00,0.00
2023,11,29,5,202311290500,202311290559,4.63,6.17,0.00,0.00
2023,11,29,6,202311290600,202311290659,4.16,6.01,0.00,0.00
2023,11,29,7,202311290700,202311290759,4.99,8.39,0.00,0.00
2023,11,29,8,202311290800,202311290859,5.19,7.33,0.00,0.00
2023,11,29,9,202311290900,202311290959,5.51,9.24,0.00,0.00
2023,11,29,10,202311291000,202311291059,6.04,8.87,0.00,0.00
2023,11,29,11,202311291100,202311291159,3.89,7.16,0.00,0.00
2023,11,29,12,202311291200,202311291259,3.86,5.58,0.00,0.00
2023,11,29,13,202311291300,202311291359,3.94,6.01,0.00,0.00
2023,11,29,14,202311291400,202311291459,3.21,4.71,0.00,0.00
2023,11,29,15,202311291500,202311291559,2.91,3.94,1.67,0.00
2023,11,29,16,202311291600,202311291659,3.11,4.66,0.00,0.00
2023,11,29,17,202311291700,202311291759,3.86,4.97,0.00,0.00
2023,11,29,18,202311291800,202311291859,4.10,6.20,0.00,0.00
2023,11,29,19,202311291900,202311291959,6.73,8.67,0.00,0.00
2023,11,29,20,202311292000,202311292059,6.09,8.30,0.00,0.00
2023,11,29,21,202311292100,202311292159,6.67,8.03,0.00,0.00
2023,11,29,22,202311292200,202311292259,6.13,7.24,0.00,0.00
2023,11,29,23,202311292300,202311292359,4.83,6.32,0.00,0.00
2023,11,30,0,202311300000,202311300059,2.46,4.42,0.00,0.00
2023,11,30,1,202311300100,202311300159,2.24,4.56,0.00,0.00
2023,11,30,2,202311300200,202311300259,1.48,3.14,0.00,0.00
2023,11,30,3,202311300300,202311300359,2.81,4.17,0.00,0.00
2023,11,30,4,202311300400,202311300459,1.34,2.06,0.00,0.00
2023,11,30,5,202311300500,202311300559,1.33,2.20,0.00,0.00
2023,11,30,6,202311300600,202311300659,1.37,2.99,0.00,0.00
2023,11,30,7,202311300700,202311300759,1.32,2.51,0.00,0.00
2023,11,30,8,202311300800,202311300859,0.96,2.19,0.00,0.00
2023,11,30,9,202311300900,202311300959,1.57,2.12,0.00,0.00
2023,11,30,10,202311301000,202311301059,0.92,1.99,0.00,0.00
2023,11,30,11,202311301100,202311301159,0.48,0.48,0.00,0.00
2023,11,30,12,202311301200,202311301259,0.58,1.43,0.00,0.00
2023,11,30,13,202311301300,202311301359,1.36,2.47,0.00,0.00
2023,11,30,14,202311301400,202311301459,1.15,2.48,0.00,0.00
2023,11,30,15,202311301500,202311301559,1.39,2.62,1.67,0.00
2023,11,30,16,202311301600,202311301659,1.04,1.90,0.00,0.00
2023,11,30,17,202311301700,202311301759,1.03,2.01,0.00,0.00
2023,11,30,18,202311301800,202311301859,0.77,1.77,0.00,0.00
2023,11,30,19,202311301900,202311301959,1.78,2.40,0.00,0.00
2023,11,30,20,202311302000,202311302059,0.73,1.80,0.00,0.00
2023,11,30,21,202311302100,202311302159,0.78,1.87,0.00,0.00
2023,11,30,22,202311302200,202311302259,1.20,2.45,0.00,0.00
2023,11,30,23,202311302300,202311302359,1.55,2.97,0.00,0.00
2023,12,1,0,202312010000,202312010059,1.56,2.84,0.00,0.00
2023,12,1,1,202312010100,202312010159,1.66,2.47,0.00,0.00
2023,12,1,2,202312010200,202312010259,1.11,2.23,0.00,0.00
2023,12,1,3,202312010300,202312010359,1.98,2.70,0.00,0.00
2023,12,1,4,202312010400,202312010459,1.49,2.42,0.00,0.00
2023,12,1,5,202312010500,202312010559,1.09,2.09,0.00,0.00
2023,12,1,6,202312010600,202312010659,1.14,2.34,0.00,0.00
2023,12,1,7,202312010700,202312010759,1.58,2.96,0.00,0.00
2023,12,1,8,202312010800,202312010859,0.70,1.72,0.00,0.00
2023,12,1,9,202312010900,202312010959,0.51,1.21,0.00,0.00
2023,12,1,10,202312011000,202312011059,1.63,2.87,0.00,0.00
2023,12,1,11,202312011100,202312011159,2.09,2.62,0.00,0.00
2023,12,1,12,202312011200,202312011259,2.22,3.27,0.00,0.00
2023,12,1,13,202312011300,202312011359,0.49,0.90,0.00,0.00
2023,12,1,14,202312011400,202312011459,0.48,0.48,0.00,0.00
2023,12,1,15,202312011500,202312011559,1.19,2.72,0.00,0.00
2023,12,1,16,202312011600,202312011659,2.50,3.75,0.00,0.00
2023,12,1,17,202312011700,202312011759,1.19,1.79,0.00,0.00
2023,12,1,18,202312011800,202312011859,2.37,3.59,0.00,0.00
2023,12,1,19,202312011900,202312011959,2.28,3.06,0.00,0.00
2023,12,1,20,202312012000,202312012059,2.02,2.85,0.00,0.00
2023,12,1,21,202312012100,202312012159,2.07,2.84,0.00,0.00
2023,12,1,22,202312012200,202312012259,2.26,3.10,0.00,0.00
2023,12,1,23,202312012300,202312012359,2.75,3.65,0.00,0.00
2023,12,2,0,202312020000,202312020059,2.98,4.36,0.00,0.00
2023,12,2,1,202312020100,202312020159,2.04,4.45,0.00,0.00
2023,12,2,2,202312020200,202312020259,0.48,0.48,0.00,0.00
2023,12,2,3,202312020300,202312020359,0.48,0.48,0.00,0.00
2023,12,2,4,202312020400,202312020459,0.48,0.48,0.00,0.00
2023,12,2,5,202312020500,202312020559,0.48,0.48,0.00,0.00
2023,12,2,6,202312020600,202312020659,0.48,0.48,0.00,0.00
2023,12,2,7,202312020700,202312020759,0.48,0.48,0.00,0.00
2023,12,2,8,202312020800,202312020859,0.48,0.48,0.00,0.00
2023,12,2,9,202312020900,202312020959,0.48,0.48,0.00,0.00
2023,12,2,10,202312021000,202312021059,0.48,0.48,0.00,0.00
2023,12,2,11,202312021100,202312021159,0.48,0.48,0.00,0.00
2023,12,2,12,202312021200,202312021259,0.48,0.48,0.00,0.00
2023,12,2,13,202312021300,202312021359,0.48,0.48,0.00,0.00
2023,12,2,14,202312021400,202312021459,0.48,0.48,0.00,0.00
2023,12,2,15,202312021500,202312021559,0.48,0.48,0.00,0.00
2023,12,2,16,202312021600,202312021659,0.48,0.48,0.00,0.00
2023,12,2,17,202312021700,202312021759,0.48,0.48,0.00,0.00
2023,12,2,18,202312021800,202312021859,0.48,0.48,0.00,0.00
2023,12,2,19,202312021900,202312021959,0.48,0.48,0.00,0.00
2023,12,2,20,202312022000,202312022059,0.48,0.48,0.00,0.00
2023,12,2,21,202312022100,202312022159,0.48,0.48,0.00,0.00
2023,12,2,22,202312022200,202312022259,0.48,0.48,0.00,0.00
2023,12,2,23,202312022300,202312022359,0.48,0.48,0.00,0.00
2023,12,3,0,202312030000,202312030059,0.48,0.48,0.00,0.00
2023,12,3,1,202312030100,202312030159,0.48,0.48,0.00,0.00
2023,12,3,2,202312030200,202312030259,0.48,0.48,0.00,0.00
2023,12,3,3,202312030300,202312030359,0.48,0.48,0.00,0.00
2023,12,3,4,202312030400,202312030459,0.48,0.48,0.00,0.00
2023,12,3,5,202312030500,202312030559,0.48,0.48,0.00,0.00
2023,12,3,6,202312030600,202312030659,0.48,0.48,0.00,0.00
2023,12,3,7,202312030700,202312030759,0.48,0.48,0.00,0.00
2023,12,3,8,202312030800,202312030859,0.48,0.48,0.00,0.00
2023,12,3,9,202312030900,202312030959,2.00,3.58,0.00,0.00
2023,12,3,10,202312031000,202312031059,2.52,3.53,0.00,0.00
2023,12,3,11,202312031100,202312031159,2.95,3.73,0.00,0.00
2023,12,3,12,202312031200,202312031259,1.64,3.85,0.00,0.00
2023,12,3,13,202312031300,202312031359,0.98,1.86,0.00,0.00
2023,12,3,14,202312031400,202312031459,1.31,3.07,0.00,0.00
2023,12,3,15,202312031500,202312031559,1.80,2.60,0.00,0.00
2023,12,3,16,202312031600,202312031659,2.10,3.70,0.00,0.00
