"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset","temp_diff_UNIK","temp_diff_MESS"
"4140",20698,20698,"2023-06-22 13:00:00","FRFRIE","measured",28.2398333333333,57.4716666666667,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",13,"day","2023-06-22","full_canopy",2023,6,22,11,"2023-06-22 11:59:00",2.65,5.67,1.6755,17,0.464166666666699,0.376999999999999
"4141",20704,20704,"2023-06-22 14:00:00","FRFRIE","measured",26.8693333333333,60.0666666666666,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",14,"day","2023-06-22","full_canopy",2023,6,22,12,"2023-06-22 12:59:00",4.06,7.27,1.3705,18,0.346333333333398,0.592833333333399
"4142",20709,20709,"2023-06-22 15:00:00","FRFRIE","measured",27.6295,56.0583333333334,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",15,"day","2023-06-22","full_canopy",2023,6,22,13,"2023-06-22 13:59:00",5.73,7.9,-0.760166666666699,19,0.319500000000001,0.9605
"4143",20712,20712,"2023-06-22 16:00:00","FRFRIE","measured",28.5838333333333,48.415,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",16,"day","2023-06-22","full_canopy",2023,6,22,14,"2023-06-22 14:59:00",4.43,6.6,-0.954333333333299,20,0.440000000000001,0.784833333333403
"4144",20716,20716,"2023-06-22 17:00:00","FRFRIE","measured",27.2881666666667,50.5450000000001,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",17,"day","2023-06-22","full_canopy",2023,6,22,15,"2023-06-22 15:59:00",3.97,5.52,1.2956666666666,21,0.309666666666597,0.6911666666666
"4145",20725,20725,"2023-06-22 18:00:00","FRFRIE","measured",24.3488333333333,62.8666666666667,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",18,"day","2023-06-22","full_canopy",2023,6,22,16,"2023-06-22 16:59:00",3.92,6.45,2.9393333333334,22,0.440000000000001,0.2738333333334
"4146",20727,20727,"2023-06-22 19:00:00","FRFRIE","measured",19.2851666666667,83.8183333333333,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",19,"day","2023-06-22","full_canopy",2023,6,22,17,"2023-06-22 17:59:00",4.15,8.48,5.0636666666666,23,0.437333333333299,0.374499999999998
"4147",20733,20733,"2023-06-22 20:00:00","FRFRIE","measured",18.8433333333333,89.9183333333334,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",20,"night","2023-06-22","full_canopy",2023,6,22,18,"2023-06-22 18:59:00",8.37,16.88,0.441833333333399,0,0.408999999999999,0.301499999999997
"4148",20737,20737,"2023-06-22 21:00:00","FRFRIE","measured",19.0575,87.9883333333333,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",21,"night","2023-06-22","full_canopy",2023,6,22,19,"2023-06-22 19:59:00",6.08,9.34,-0.214166666666699,1,0.279166666666701,0.306333333333299
"4149",20741,20741,"2023-06-22 22:00:00","FRFRIE","measured",18.6006666666667,87.5000000000001,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",22,"night","2023-06-22","full_canopy",2023,6,22,20,"2023-06-22 20:59:00",5.6,9.27,0.4568333333333,2,0.327500000000001,0.140166666666598
"4150",20746,20746,"2023-06-22 23:00:00","FRFRIE","measured",17.4388333333333,97.2666666666667,1,48.010887,7.841538,"2023-06-22 03:30:21","2023-06-22 19:33:12",23,"night","2023-06-22","full_canopy",2023,6,22,21,"2023-06-22 21:59:00",7.23,10.92,1.1618333333334,3,0.462500000000002,0.1928333333334
"4151",20755,20755,"2023-06-23 00:00:00","FRFRIE","measured",17.5395,99.4233333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",0,"night","2023-06-22","full_canopy",2023,6,22,22,"2023-06-22 22:59:00",7.23,9.79,-0.100666666666701,4,0.300833333333301,0.051833333333299
"4152",20758,20758,"2023-06-23 01:00:00","FRFRIE","measured",17.4693333333333,99.8716666666666,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",1,"night","2023-06-22","full_canopy",2023,6,22,23,"2023-06-22 23:59:00",4.65,6.31,0.0701666666667009,5,0.2768333333334,0.112666666666701
"4153",20764,20764,"2023-06-23 02:00:00","FRFRIE","measured",17.423,99.8683333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",2,"night","2023-06-23","full_canopy",2023,6,23,0,"2023-06-23 00:59:00",4.19,6.29,0.0463333333333011,6,0.363666666666703,0.227
"4154",20770,20770,"2023-06-23 03:00:00","FRFRIE","measured",17.3276666666667,99.5250000000001,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",3,"night","2023-06-23","full_canopy",2023,6,23,1,"2023-06-23 01:59:00",2.59,4.58,0.0953333333332971,7,0.361666666666597,0.281666666666599
"4155",20772,20772,"2023-06-23 04:00:00","FRFRIE","measured",17.3458333333333,99.5233333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",4,"day","2023-06-23","full_canopy",2023,6,23,2,"2023-06-23 02:59:00",2.46,3.03,-0.0181666666665983,8,0.371500000000001,0.344333333333399
"4156",20777,20777,"2023-06-23 05:00:00","FRFRIE","measured",17.7543333333333,95.0433333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",5,"day","2023-06-23","full_canopy",2023,6,23,3,"2023-06-23 03:59:00",2.92,3.49,-0.4085,9,0.192499999999999,0.218
"4157",20784,20784,"2023-06-23 06:00:00","FRFRIE","measured",18.4328333333333,88.0483333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",6,"day","2023-06-23","full_canopy",2023,6,23,4,"2023-06-23 04:59:00",3.34,4.92,-0.6785,10,0.4441666666667,0.213000000000001
"4158",20786,20786,"2023-06-23 07:00:00","FRFRIE","measured",19.8808333333333,79.1266666666666,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",7,"day","2023-06-23","full_canopy",2023,6,23,5,"2023-06-23 05:59:00",3.31,5.04,-1.448,11,0.626333333333399,-0.477
"4159",20792,20792,"2023-06-23 08:00:00","FRFRIE","measured",21.5756666666667,68.6466666666667,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",8,"day","2023-06-23","full_canopy",2023,6,23,6,"2023-06-23 06:59:00",3.85,5.9,-1.6948333333334,12,-0.0365000000000002,-0.555499999999999
"4160",20798,20798,"2023-06-23 09:00:00","FRFRIE","measured",23.9303333333333,53.8883333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",9,"day","2023-06-23","full_canopy",2023,6,23,7,"2023-06-23 07:59:00",4.05,5.24,-2.3546666666666,13,-0.367333333333303,-1.1236666666666
"4161",20802,20802,"2023-06-23 10:00:00","FRFRIE","measured",24.6545,48.4866666666667,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",10,"day","2023-06-23","full_canopy",2023,6,23,8,"2023-06-23 08:59:00",3.05,4.7,-0.724166666666697,14,-0.706666666666699,-0.7983333333333
"4162",20808,20808,"2023-06-23 11:00:00","FRFRIE","measured",25.7213333333333,44.5183333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",11,"day","2023-06-23","full_canopy",2023,6,23,9,"2023-06-23 09:59:00",3.4,6.41,-1.0668333333333,15,-0.2745,-0.7328333333333
"4163",20812,20812,"2023-06-23 12:00:00","FRFRIE","measured",25.6336666666667,42.99,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",12,"day","2023-06-23","full_canopy",2023,6,23,10,"2023-06-23 10:59:00",3.05,5.13,0.0876666666665997,16,0.4658333333333,-0.5238333333334
"4164",20816,20816,"2023-06-23 13:00:00","FRFRIE","measured",26.9013333333333,36.5833333333333,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",13,"day","2023-06-23","full_canopy",2023,6,23,11,"2023-06-23 11:59:00",3.19,5.25,-1.2676666666666,17,0.0904999999999987,-0.0760000000000005
"4165",20824,20824,"2023-06-23 14:00:00","FRFRIE","measured",26.352,35.0383333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",14,"day","2023-06-23","full_canopy",2023,6,23,12,"2023-06-23 12:59:00",3.55,5.82,0.549333333333301,18,1.2535,0.616666666666699
"4166",20830,20830,"2023-06-23 15:00:00","FRFRIE","measured",26.9565,34.6983333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",15,"day","2023-06-23","full_canopy",2023,6,23,13,"2023-06-23 13:59:00",3.4,5.28,-0.604499999999998,19,0.929833333333303,0.877500000000001
"4167",20831,20831,"2023-06-23 16:00:00","FRFRIE","measured",26.4005,35.3933333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",16,"day","2023-06-23","full_canopy",2023,6,23,14,"2023-06-23 14:59:00",3.71,6.17,0.555999999999997,20,0.619,1.23
"4168",20839,20839,"2023-06-23 17:00:00","FRFRIE","measured",26.626,34.3883333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",17,"day","2023-06-23","full_canopy",2023,6,23,15,"2023-06-23 15:59:00",3.07,5.17,-0.2255,21,-0.454833333333301,1.7048333333333
"4169",20844,20844,"2023-06-23 18:00:00","FRFRIE","measured",25.565,35.2133333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",18,"day","2023-06-23","full_canopy",2023,6,23,16,"2023-06-23 16:59:00",2.87,4.52,1.061,22,0.328999999999997,2.1
"4170",20846,20846,"2023-06-23 19:00:00","FRFRIE","measured",24.044,40.5616666666667,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",19,"day","2023-06-23","full_canopy",2023,6,23,17,"2023-06-23 17:59:00",2.43,4.63,1.521,23,0.741499999999998,0.955666666666698
"4171",20852,20852,"2023-06-23 20:00:00","FRFRIE","measured",21.2363333333333,52.2966666666667,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",20,"night","2023-06-23","full_canopy",2023,6,23,18,"2023-06-23 18:59:00",2.74,3.5,2.8076666666667,0,1.287,1.0976666666667
"4172",20858,20858,"2023-06-23 21:00:00","FRFRIE","measured",20.442,54.3266666666667,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",21,"night","2023-06-23","full_canopy",2023,6,23,19,"2023-06-23 19:59:00",2.09,3.02,0.794333333333299,1,0.653500000000001,0.5491666666667
"4173",20864,20864,"2023-06-23 22:00:00","FRFRIE","measured",19.9576666666667,54.5783333333334,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",22,"night","2023-06-23","full_canopy",2023,6,23,20,"2023-06-23 20:59:00",4.5,6.09,0.4843333333333,2,0.493500000000001,0.3846666666666
"4174",20868,20868,"2023-06-23 23:00:00","FRFRIE","measured",19.2205,56.3,1,48.010887,7.841538,"2023-06-23 03:30:36","2023-06-23 19:33:22",23,"night","2023-06-23","full_canopy",2023,6,23,21,"2023-06-23 21:59:00",4.86,6.64,0.737166666666699,3,0.618166666666699,-0.953333333333301
"4175",20871,20871,"2023-06-24 00:00:00","FRFRIE","measured",17.3723333333333,67.6016666666666,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",0,"night","2023-06-23","full_canopy",2023,6,23,22,"2023-06-23 22:59:00",6.91,8.15,1.8481666666667,4,2.0406666666667,-0.088000000000001
"4176",20877,20877,"2023-06-24 01:00:00","FRFRIE","measured",15.6466666666667,77.285,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",1,"night","2023-06-23","full_canopy",2023,6,23,23,"2023-06-23 23:59:00",4.7,7.55,1.7256666666666,5,2.821,0.704833333333301
"4177",20882,20882,"2023-06-24 02:00:00","FRFRIE","measured",15.503,77.5733333333333,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",2,"night","2023-06-24","full_canopy",2023,6,24,0,"2023-06-24 00:59:00",2.95,4.59,0.1436666666667,6,1.1528333333333,0.3001666666667
"4178",20887,20887,"2023-06-24 03:00:00","FRFRIE","measured",15.572,75.7966666666666,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",3,"night","2023-06-24","full_canopy",2023,6,24,1,"2023-06-24 01:59:00",2.14,3.59,-0.0689999999999991,7,1.3816666666667,0.137500000000001
"4179",20894,20894,"2023-06-24 04:00:00","FRFRIE","measured",14.633,83.0616666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",4,"day","2023-06-24","full_canopy",2023,6,24,2,"2023-06-24 02:59:00",2.74,3.86,0.939,8,1.8275,0.793333333333301
"4180",20900,20900,"2023-06-24 05:00:00","FRFRIE","measured",17.2225,74.805,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",5,"day","2023-06-24","full_canopy",2023,6,24,3,"2023-06-24 03:59:00",1.61,3.25,-2.5895,9,-0.0216666666667003,-1.2538333333333
"4181",20901,20901,"2023-06-24 06:00:00","FRFRIE","measured",21.095,58.5566666666668,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",6,"day","2023-06-24","full_canopy",2023,6,24,4,"2023-06-24 04:59:00",1.26,2.32,-3.8725,10,-1.44625,-3.0423333333333
"4182",20909,20909,"2023-06-24 07:00:00","FRFRIE","measured",23.575,49.4183333333333,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",7,"day","2023-06-24","full_canopy",2023,6,24,5,"2023-06-24 05:59:00",1.2,1.92,-2.48,11,-0.8258333333333,-2.3873333333333
"4183",20913,20913,"2023-06-24 08:00:00","FRFRIE","measured",25.2225,45.35,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",8,"day","2023-06-24","full_canopy",2023,6,24,6,"2023-06-24 06:59:00",1.72,2.68,-1.6475,12,-0.474333333333298,-1.9855
"4184",20916,20916,"2023-06-24 09:00:00","FRFRIE","measured",26.8403333333333,41.9016666666666,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",9,"day","2023-06-24","full_canopy",2023,6,24,7,"2023-06-24 07:59:00",2.18,3.07,-1.6178333333333,13,-0.640666666666601,-1.1048333333333
"4185",20921,20921,"2023-06-24 10:00:00","FRFRIE","measured",28.3901666666667,37.245,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",10,"day","2023-06-24","full_canopy",2023,6,24,8,"2023-06-24 08:59:00",2.97,4.07,-1.5498333333334,14,-0.811,-0.765000000000001
"4186",20929,20929,"2023-06-24 11:00:00","FRFRIE","measured",29.0805,33.915,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",11,"day","2023-06-24","full_canopy",2023,6,24,9,"2023-06-24 09:59:00",3.21,5.09,-0.690333333333299,15,-0.9113333333333,-0.163833333333301
"4187",20935,20935,"2023-06-24 12:00:00","FRFRIE","measured",29.9238333333333,28.9816666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",12,"day","2023-06-24","full_canopy",2023,6,24,10,"2023-06-24 10:59:00",4.13,6.16,-0.843333333333298,16,-0.3011666666666,-0.100666666666598
"4188",20939,20939,"2023-06-24 13:00:00","FRFRIE","measured",30.1955,26.72,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",13,"day","2023-06-24","full_canopy",2023,6,24,11,"2023-06-24 11:59:00",4.26,6.97,-0.2716666666667,17,0.1741666666667,0.206
"4189",20941,20941,"2023-06-24 14:00:00","FRFRIE","measured",29.984,27.1616666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",14,"day","2023-06-24","full_canopy",2023,6,24,12,"2023-06-24 12:59:00",4.01,6.13,0.211499999999997,18,0.712666666666699,0.931999999999999
"4190",20949,20949,"2023-06-24 15:00:00","FRFRIE","measured",30.0033333333333,26.1016666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",15,"day","2023-06-24","full_canopy",2023,6,24,13,"2023-06-24 13:59:00",3.51,5.76,-0.0193333333332966,19,0.978666666666701,1.2408333333334
"4191",20953,20953,"2023-06-24 16:00:00","FRFRIE","measured",30.0633333333333,25.5083333333333,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",16,"day","2023-06-24","full_canopy",2023,6,24,14,"2023-06-24 14:59:00",4.65,7.3,-0.0600000000000023,20,0.599,1.2203333333334
"4192",20956,20956,"2023-06-24 17:00:00","FRFRIE","measured",29.746,25.1183333333333,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",17,"day","2023-06-24","full_canopy",2023,6,24,15,"2023-06-24 15:59:00",5.49,7.24,0.317333333333302,21,-0.411666666666697,1.6168333333333
"4193",20962,20962,"2023-06-24 18:00:00","FRFRIE","measured",28.4316666666667,27.3216666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",18,"day","2023-06-24","full_canopy",2023,6,24,16,"2023-06-24 16:59:00",5.41,8.21,1.3143333333333,22,0.194666666666599,2.4485
"4194",20966,20966,"2023-06-24 19:00:00","FRFRIE","measured",26.1995,37.17,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",19,"day","2023-06-24","full_canopy",2023,6,24,17,"2023-06-24 17:59:00",3.65,6.46,2.2321666666667,23,0.718,0.735666666666699
"4195",20975,20975,"2023-06-24 20:00:00","FRFRIE","measured",24.8025,38.0183333333334,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",20,"night","2023-06-24","full_canopy",2023,6,24,18,"2023-06-24 18:59:00",3.53,5.5,1.397,0,0.691833333333303,0.652833333333302
"4196",20976,20976,"2023-06-24 21:00:00","FRFRIE","measured",23.9,37.9683333333334,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",21,"night","2023-06-24","full_canopy",2023,6,24,19,"2023-06-24 19:59:00",3.89,5.33,0.9025,1,0.429666666666702,0.637500000000003
"4197",20984,20984,"2023-06-24 22:00:00","FRFRIE","measured",23.2101666666667,38.815,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",22,"night","2023-06-24","full_canopy",2023,6,24,20,"2023-06-24 20:59:00",4.87,6.78,0.689833333333297,2,0.4366666666666,0.549333333333298
"4198",20988,20988,"2023-06-24 23:00:00","FRFRIE","measured",22.3975,40.5416666666667,1,48.010887,7.841538,"2023-06-24 03:30:53","2023-06-24 19:33:29",23,"night","2023-06-24","full_canopy",2023,6,24,21,"2023-06-24 21:59:00",6.49,8.35,0.812666666666701,3,0.617333333333299,0.573
"4199",20995,20995,"2023-06-25 00:00:00","FRFRIE","measured",20.2281666666667,49.04,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",0,"night","2023-06-24","full_canopy",2023,6,24,22,"2023-06-24 22:59:00",5.65,7.61,2.1693333333333,4,2.065,1.043
"4200",20996,20996,"2023-06-25 01:00:00","FRFRIE","measured",18.5736666666667,55.8066666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",1,"night","2023-06-24","full_canopy",2023,6,24,23,"2023-06-24 23:59:00",5.15,7.48,1.6545,5,3.0496666666666,1.9386666666666
"4201",21004,21004,"2023-06-25 02:00:00","FRFRIE","measured",17.901,58.1975,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",2,"night","2023-06-25","full_canopy",2023,6,25,0,"2023-06-25 00:59:00",4.34,6.95,0.6726666666667,6,3.182,1.5398333333333
"4202",21010,21010,"2023-06-25 03:00:00","FRFRIE","measured",16.9548333333333,63.0966666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",3,"night","2023-06-25","full_canopy",2023,6,25,1,"2023-06-25 01:59:00",4.03,6.27,0.946166666666699,7,2.6149166666667,0.9465
"4203",21011,21011,"2023-06-25 04:00:00","FRFRIE","measured",16.0658333333333,69.3566666666666,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",4,"day","2023-06-25","full_canopy",2023,6,25,2,"2023-06-25 02:59:00",2.53,4.97,0.889000000000003,8,1.9450833333334,0.969250000000002
"4204",21019,21019,"2023-06-25 05:00:00","FRFRIE","measured",18.851,59.8816666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",5,"day","2023-06-25","full_canopy",2023,6,25,3,"2023-06-25 03:59:00",1.27,2.82,-2.7851666666667,9,0.0365000000000002,-0.8318333333333
"4205",21025,21025,"2023-06-25 06:00:00","FRFRIE","measured",23.089,47.2641666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",6,"day","2023-06-25","full_canopy",2023,6,25,4,"2023-06-25 04:59:00",1.15,2.01,-4.238,10,-1.3233333333333,-3.051
"4206",21029,21029,"2023-06-25 07:00:00","FRFRIE","measured",25.1170833333333,43.5858333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",7,"day","2023-06-25","full_canopy",2023,6,25,5,"2023-06-25 05:59:00",1.02,1.73,-2.0280833333333,11,-1.1255833333333,-3.0510833333333
"4207",21033,21033,"2023-06-25 08:00:00","FRFRIE","measured",26.8874166666667,39.1266666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",8,"day","2023-06-25","full_canopy",2023,6,25,6,"2023-06-25 06:59:00",1.62,2.25,-1.7703333333334,12,-1.1659166666667,-2.3454166666667
"4208",21036,21036,"2023-06-25 09:00:00","FRFRIE","measured",28.6145,35.3183333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",9,"day","2023-06-25","full_canopy",2023,6,25,7,"2023-06-25 07:59:00",1.65,2.31,-1.7270833333333,13,-0.942916666666701,-1.7571666666667
"4209",21045,21045,"2023-06-25 10:00:00","FRFRIE","measured",30.1241666666667,31.4683333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",10,"day","2023-06-25","full_canopy",2023,6,25,8,"2023-06-25 08:59:00",1.88,3.34,-1.5096666666667,14,-0.644166666666699,-1.2901666666667
"4210",21049,21049,"2023-06-25 11:00:00","FRFRIE","measured",31.177,25.8516666666667,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",11,"day","2023-06-25","full_canopy",2023,6,25,9,"2023-06-25 09:59:00",2.27,3.71,-1.0528333333333,15,-0.219750000000001,-0.833833333333299
"4211",21053,21053,"2023-06-25 12:00:00","FRFRIE","measured",31.9726666666667,24.4533333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",12,"day","2023-06-25","full_canopy",2023,6,25,10,"2023-06-25 10:59:00",2.54,4.18,-0.795666666666701,16,-0.054000000000002,-0.584
"4212",21058,21058,"2023-06-25 13:00:00","FRFRIE","measured",32.508,23.5333333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",13,"day","2023-06-25","full_canopy",2023,6,25,11,"2023-06-25 11:59:00",2.81,4.46,-0.535333333333302,17,0.186333333333295,-0.556500000000003
"4213",21065,21065,"2023-06-25 14:00:00","FRFRIE","measured",32.1159166666667,24.6758333333333,1,48.010887,7.841538,"2023-06-25 03:31:12","2023-06-25 19:33:33",14,"day","2023-06-25","full_canopy",2023,6,25,12,"2023-06-25 12:59:00",3.69,5.52,0.392083333333304,18,0.918583333333302,0.427916666666604
