"","X.3","X.2","datetime","station_id","type","ta","rh","No","station_lat","station_lon","sunrise","sunset","time_of_day","period","date","phenophase","Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","cooling_rate","time_after_sunset","temp_diff_KART","temp_diff_INST","temp_diff_HERD"
"4436",22177,22177,"2023-07-04 21:00:00","FRSTGA","measured",20.3335,63.5866666666667,1,47.997815,7.857968,"2023-07-04 03:35:52","2023-07-04 19:32:08",21,"night","2023-07-04","full_canopy",2023,7,4,19,"2023-07-04 19:59:00",1.44,2.5,0.126333333333299,1,0.826833333333298,0.834666666666699,0.7573333333333
"4437",22184,22184,"2023-07-04 22:00:00","FRSTGA","measured",19.0853333333333,68.7583333333334,1,47.997815,7.857968,"2023-07-04 03:35:52","2023-07-04 19:32:08",22,"night","2023-07-04","full_canopy",2023,7,4,20,"2023-07-04 20:59:00",4.35,7.66,1.2481666666667,2,1.0778333333334,1.3291666666667,1.8055
"4438",22187,22187,"2023-07-04 23:00:00","FRSTGA","measured",19.582,64.2333333333333,1,47.997815,7.857968,"2023-07-04 03:35:52","2023-07-04 19:32:08",23,"night","2023-07-04","full_canopy",2023,7,4,21,"2023-07-04 21:59:00",6.13,7.18,-0.496666666666702,3,0.429833333333299,0.655833333333298,0.904666666666699
"4439",22194,22194,"2023-07-05 00:00:00","FRSTGA","measured",18.761,75.4316666666666,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",0,"night","2023-07-04","full_canopy",2023,7,4,22,"2023-07-04 22:59:00",4.85,6.89,0.821000000000002,4,0.397833333333299,0.353999999999999,0.830666666666701
"4440",22198,22198,"2023-07-05 01:00:00","FRSTGA","measured",18.9496666666667,78.6933333333333,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",1,"night","2023-07-04","full_canopy",2023,7,4,23,"2023-07-04 23:59:00",3.41,4.73,-0.188666666666702,5,0.722999999999999,0.516666666666598,0.0853333333332991
"4441",22204,22204,"2023-07-05 02:00:00","FRSTGA","measured",17.7298333333333,91.5499999999999,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",2,"night","2023-07-05","full_canopy",2023,7,5,0,"2023-07-05 00:59:00",3.33,4.61,1.2198333333334,6,1.5048333333334,1.238,0.545166666666699
"4442",22210,22210,"2023-07-05 03:00:00","FRSTGA","measured",17.1216666666667,96.2533333333333,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",3,"night","2023-07-05","full_canopy",2023,7,5,1,"2023-07-05 01:59:00",4.29,6.34,0.608166666666598,7,2.0666666666666,1.7535,0.738333333333298
"4443",22213,22213,"2023-07-05 04:00:00","FRSTGA","measured",18.3946666666667,82.525,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",4,"day","2023-07-05","full_canopy",2023,7,5,2,"2023-07-05 02:59:00",2.48,5.47,-1.273,8,0.999666666666599,0.820999999999998,0.4203333333333
"4444",22219,22219,"2023-07-05 05:00:00","FRSTGA","measured",19.2428333333333,76.1016666666667,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",5,"day","2023-07-05","full_canopy",2023,7,5,3,"2023-07-05 03:59:00",5.38,7.67,-0.8481666666666,9,0.525166666666699,0.501666666666697,0.472166666666698
"4445",22223,22223,"2023-07-05 06:00:00","FRSTGA","measured",19.0051666666667,78.3516666666666,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",6,"day","2023-07-05","full_canopy",2023,7,5,4,"2023-07-05 04:59:00",7.3,11.83,0.237666666666602,10,0.254999999999999,0.287333333333301,0.3698333333333
"4446",22230,22230,"2023-07-05 07:00:00","FRSTGA","measured",16.4985,97.0249999999999,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",7,"day","2023-07-05","full_canopy",2023,7,5,5,"2023-07-05 05:59:00",7.42,10.36,2.5066666666667,11,0.464833333333299,0.374166666666699,0.4181666666667
"4447",22232,22232,"2023-07-05 08:00:00","FRSTGA","measured",17.4491666666667,94.86,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",8,"day","2023-07-05","full_canopy",2023,7,5,6,"2023-07-05 06:59:00",6.84,9.84,-0.950666666666699,12,0.201333333333302,0.295000000000002,-0.2925
"4448",22240,22240,"2023-07-05 09:00:00","FRSTGA","measured",20.5848333333333,73.8666666666667,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",9,"day","2023-07-05","full_canopy",2023,7,5,7,"2023-07-05 07:59:00",4.86,8.95,-3.1356666666666,13,-0.730166666666602,-0.4471666666666,-1.8765
"4449",22242,22242,"2023-07-05 10:00:00","FRSTGA","measured",21.157,58.8216666666667,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",10,"day","2023-07-05","full_canopy",2023,7,5,8,"2023-07-05 08:59:00",5.98,9.29,-0.5721666666667,14,-0.723666666666698,-0.167000000000002,-1.0886666666667
"4450",22247,22247,"2023-07-05 11:00:00","FRSTGA","measured",22.0808333333333,47.16,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",11,"day","2023-07-05","full_canopy",2023,7,5,9,"2023-07-05 09:59:00",6.99,9.93,-0.923833333333299,15,-0.968333333333298,-0.2536666666666,-1.3008333333333
"4451",22252,22252,"2023-07-05 12:00:00","FRSTGA","measured",23.4345,35.1433333333333,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",12,"day","2023-07-05","full_canopy",2023,7,5,10,"2023-07-05 10:59:00",6.7,10.24,-1.3536666666667,16,-1.1891666666667,-0.336166666666699,-1.6111666666667
"4452",22259,22259,"2023-07-05 13:00:00","FRSTGA","measured",23.8021666666667,34.4133333333333,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",13,"day","2023-07-05","full_canopy",2023,7,5,11,"2023-07-05 11:59:00",7.41,9.55,-0.3676666666667,17,-0.9725,0.0331666666665988,-1.0621666666667
"4453",22263,22263,"2023-07-05 14:00:00","FRSTGA","measured",24.6781666666667,31.4916666666667,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",14,"day","2023-07-05","full_canopy",2023,7,5,12,"2023-07-05 12:59:00",6.79,9.08,-0.876000000000001,18,-1.1683333333334,-0.110500000000002,-1.0715
"4454",22266,22266,"2023-07-05 15:00:00","FRSTGA","measured",25.1471666666667,29.9983333333334,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",15,"day","2023-07-05","full_canopy",2023,7,5,13,"2023-07-05 13:59:00",6.63,9.46,-0.468999999999998,19,-1.1986666666667,0.2186666666666,-0.952166666666699
"4455",22272,22272,"2023-07-05 16:00:00","FRSTGA","measured",24.7828333333333,29.6583333333333,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",16,"day","2023-07-05","full_canopy",2023,7,5,14,"2023-07-05 14:59:00",6.46,8.98,0.364333333333398,20,-0.993833333333299,0.800333333333398,-0.6211666666666
"4456",22278,22278,"2023-07-05 17:00:00","FRSTGA","measured",23.7686666666667,31.4483333333334,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",17,"day","2023-07-05","full_canopy",2023,7,5,15,"2023-07-05 15:59:00",5.78,8.07,1.0141666666666,21,-0.0753333333334005,1.103,-0.0603333333334
"4457",22285,22285,"2023-07-05 18:00:00","FRSTGA","measured",22.4703333333333,37.0266666666666,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",18,"day","2023-07-05","full_canopy",2023,7,5,16,"2023-07-05 16:59:00",5.41,7.82,1.2983333333334,22,0.408666666666701,0.7918333333334,0.582999999999998
"4458",22290,22290,"2023-07-05 19:00:00","FRSTGA","measured",20.4873333333333,45.5833333333334,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",19,"day","2023-07-05","full_canopy",2023,7,5,17,"2023-07-05 17:59:00",4.44,6.52,1.983,23,1.2456666666667,1.3338333333334,1.2726666666667
"4459",22295,22295,"2023-07-05 20:00:00","FRSTGA","measured",18.894,52.2416666666667,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",20,"night","2023-07-05","full_canopy",2023,7,5,18,"2023-07-05 18:59:00",3.68,5.78,1.5933333333333,0,1.5345,1.4231666666667,1.1543333333333
"4460",22296,22296,"2023-07-05 21:00:00","FRSTGA","measured",18.8908333333333,51.625,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",21,"night","2023-07-05","full_canopy",2023,7,5,19,"2023-07-05 19:59:00",3.36,4.37,0.00316666666669718,1,1.1055,1.0931666666667,0.974166666666697
"4461",22304,22304,"2023-07-05 22:00:00","FRSTGA","measured",18.1075,56.125,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",22,"night","2023-07-05","full_canopy",2023,7,5,20,"2023-07-05 20:59:00",3.67,4.59,0.783333333333299,2,1.2705,1.3475,0.972499999999997
"4462",22310,22310,"2023-07-05 23:00:00","FRSTGA","measured",16.7208333333333,61.8916666666666,1,47.997815,7.857968,"2023-07-05 03:36:34","2023-07-05 19:31:46",23,"night","2023-07-05","full_canopy",2023,7,5,21,"2023-07-05 21:59:00",2.88,4.38,1.3866666666667,3,1.6558333333334,1.472,0.7508333333334
"4463",22313,22313,"2023-07-06 00:00:00","FRSTGA","measured",16.0981666666667,63.9883333333333,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",0,"night","2023-07-05","full_canopy",2023,7,5,22,"2023-07-05 22:59:00",1.59,2.49,0.6226666666666,4,1.3258333333333,1.1665,0.376833333333302
"4464",22320,22320,"2023-07-06 01:00:00","FRSTGA","measured",15.6476666666667,64.7316666666666,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",1,"night","2023-07-05","full_canopy",2023,7,5,23,"2023-07-05 23:59:00",2.15,3.42,0.4505,5,1.041,1.0555,0.604000000000001
"4465",22323,22323,"2023-07-06 02:00:00","FRSTGA","measured",14.897,67.3866666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",2,"night","2023-07-06","full_canopy",2023,7,6,0,"2023-07-06 00:59:00",3.67,5.52,0.750666666666699,6,1.225,1.282,0.806333333333299
"4466",22327,22327,"2023-07-06 03:00:00","FRSTGA","measured",14.7336666666667,67.3383333333334,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",3,"night","2023-07-06","full_canopy",2023,7,6,1,"2023-07-06 01:59:00",2.67,4.58,0.1633333333333,7,0.9061666666666,1.0081666666666,0.174666666666599
"4467",22335,22335,"2023-07-06 04:00:00","FRSTGA","measured",14.3776666666667,68.6783333333333,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",4,"day","2023-07-06","full_canopy",2023,7,6,2,"2023-07-06 02:59:00",2.6,4.12,0.356,8,0.9816666666666,1.047,0.4323333333333
"4468",22336,22336,"2023-07-06 05:00:00","FRSTGA","measured",14.1723333333333,72.6316666666666,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",5,"day","2023-07-06","full_canopy",2023,7,6,3,"2023-07-06 03:59:00",2.49,3.63,0.2053333333334,9,0.942,1.0361666666667,0.369333333333399
"4469",22345,22345,"2023-07-06 06:00:00","FRSTGA","measured",15.8338333333333,64.6766666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",6,"day","2023-07-06","full_canopy",2023,7,6,4,"2023-07-06 04:59:00",1.22,2.4,-1.6615,10,0.613166666666698,0.6588333333334,-0.0754999999999999
"4470",22347,22347,"2023-07-06 07:00:00","FRSTGA","measured",18.0078333333333,59.5166666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",7,"day","2023-07-06","full_canopy",2023,7,6,5,"2023-07-06 05:59:00",1.76,3.05,-2.174,11,0.600833333333401,0.338000000000001,-0.714499999999997
"4471",22355,22355,"2023-07-06 08:00:00","FRSTGA","measured",20.4061666666667,49.9666666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",8,"day","2023-07-06","full_canopy",2023,7,6,6,"2023-07-06 06:59:00",1.16,1.8,-2.3983333333334,12,1.6853333333333,-0.298666666666698,-0.804500000000001
"4472",22357,22357,"2023-07-06 09:00:00","FRSTGA","measured",22.881,41.6516666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",9,"day","2023-07-06","full_canopy",2023,7,6,7,"2023-07-06 07:59:00",2.08,3.13,-2.4748333333333,13,0.600833333333298,-0.472166666666702,-1.5726666666667
"4473",22361,22361,"2023-07-06 10:00:00","FRSTGA","measured",24.2891666666667,37.265,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",10,"day","2023-07-06","full_canopy",2023,7,6,8,"2023-07-06 08:59:00",2.43,4.02,-1.4081666666667,14,-0.2246666666667,-0.562166666666698,-1.4458333333334
"4474",22366,22366,"2023-07-06 11:00:00","FRSTGA","measured",24.7618333333333,32.69,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",11,"day","2023-07-06","full_canopy",2023,7,6,9,"2023-07-06 09:59:00",2.52,3.63,-0.472666666666601,15,0.00574999999999903,0.483499999999999,-0.705166666666599
"4475",22372,22372,"2023-07-06 12:00:00","FRSTGA","measured",25.8781666666667,29.9516666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",12,"day","2023-07-06","full_canopy",2023,7,6,10,"2023-07-06 10:59:00",2.74,4.46,-1.1163333333334,16,-0.538166666666701,0.2001666666666,-1.4265
"4476",22376,22376,"2023-07-06 13:00:00","FRSTGA","measured",26.6203333333333,28.5483333333333,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",13,"day","2023-07-06","full_canopy",2023,7,6,11,"2023-07-06 11:59:00",2.68,4.59,-0.742166666666598,17,-0.254666666666598,0.3803333333334,-1.2553333333333
"4477",22382,22382,"2023-07-06 14:00:00","FRSTGA","measured",26.4781666666667,27.66,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",14,"day","2023-07-06","full_canopy",2023,7,6,12,"2023-07-06 12:59:00",2.81,6.02,0.142166666666601,18,0.0043333333333031,0.390000000000001,-0.8348333333334
"4478",22387,22387,"2023-07-06 15:00:00","FRSTGA","measured",26.3885,28.4016666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",15,"day","2023-07-06","full_canopy",2023,7,6,13,"2023-07-06 13:59:00",3.2,5.29,0.0896666666666981,19,0.0313333333333006,0.735333333333301,-0.5685
"4479",22391,22391,"2023-07-06 16:00:00","FRSTGA","measured",25.5975,29.695,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",16,"day","2023-07-06","full_canopy",2023,7,6,14,"2023-07-06 14:59:00",2.78,4.68,0.791,20,0.4598333333333,0.984833333333299,-0.1308333333333
"4480",22399,22399,"2023-07-06 17:00:00","FRSTGA","measured",25.641,28.0533333333334,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",17,"day","2023-07-06","full_canopy",2023,7,6,15,"2023-07-06 15:59:00",2.8,3.76,-0.0434999999999981,21,0.366333333333301,2.1748333333333,0.0573333333333004
"4481",22402,22402,"2023-07-06 18:00:00","FRSTGA","measured",25.4831666666667,29.19,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",18,"day","2023-07-06","full_canopy",2023,7,6,16,"2023-07-06 16:59:00",1.91,3.53,0.157833333333297,22,0.883499999999998,2.2636666666666,0.5685
"4482",22406,22406,"2023-07-06 19:00:00","FRSTGA","measured",22.8495,39.6766666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",19,"day","2023-07-06","full_canopy",2023,7,6,17,"2023-07-06 17:59:00",1.54,2.51,2.6336666666667,23,2.2908333333333,1.8845,1.0288333333333
"4483",22415,22415,"2023-07-06 20:00:00","FRSTGA","measured",20.5976666666667,46.285,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",20,"night","2023-07-06","full_canopy",2023,7,6,18,"2023-07-06 18:59:00",1.73,2.54,2.2518333333333,0,1.8751666666666,1.686,0.865666666666598
"4484",22420,22420,"2023-07-06 21:00:00","FRSTGA","measured",20.2041666666667,46.7166666666667,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",21,"night","2023-07-06","full_canopy",2023,7,6,19,"2023-07-06 19:59:00",1.68,3.46,0.3935,1,0.7446666666666,0.9701666666666,0.410833333333297
"4485",22422,22422,"2023-07-06 22:00:00","FRSTGA","measured",19.7698333333333,46.4683333333334,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",22,"night","2023-07-06","full_canopy",2023,7,6,20,"2023-07-06 20:59:00",4.01,5.06,0.434333333333402,2,0.6161666666667,0.9695,0.621833333333402
"4486",22429,22429,"2023-07-06 23:00:00","FRSTGA","measured",19.074,47.87,1,47.997815,7.857968,"2023-07-06 03:37:18","2023-07-06 19:31:22",23,"night","2023-07-06","full_canopy",2023,7,6,21,"2023-07-06 21:59:00",3.23,5.79,0.695833333333297,3,0.814166666666697,0.961666666666698,0.530999999999999
"4487",22434,22434,"2023-07-07 00:00:00","FRSTGA","measured",19.20225,46.59,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",0,"night","2023-07-06","full_canopy",2023,7,6,22,"2023-07-06 22:59:00",2.67,4.91,-0.128249999999998,4,0.606249999999999,0.544250000000002,-0.743083333333299
"4488",22440,22440,"2023-07-07 01:00:00","FRSTGA","measured",18.5305,49.205,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",1,"night","2023-07-06","full_canopy",2023,7,6,23,"2023-07-06 23:59:00",1.89,3.92,0.671749999999999,5,0.789000000000001,0.709333333333301,-0.1838333333333
"4489",22443,22443,"2023-07-07 02:00:00","FRSTGA","measured",17.255,53.3566666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",2,"night","2023-07-07","full_canopy",2023,7,7,0,"2023-07-07 00:59:00",1.91,3.65,1.2755,6,-0.0598333333332981,0.0801666666667025,-0.5566666666667
"4490",22449,22449,"2023-07-07 03:00:00","FRSTGA","measured",16.1173333333333,60.4216666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",3,"night","2023-07-07","full_canopy",2023,7,7,1,"2023-07-07 01:59:00",1.9,3.46,1.1376666666667,7,0.605833333333401,0.4196666666667,-0.400666666666599
"4491",22453,22453,"2023-07-07 04:00:00","FRSTGA","measured",14.4533333333333,69.4833333333333,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",4,"day","2023-07-07","full_canopy",2023,7,7,2,"2023-07-07 02:59:00",1.49,2.49,1.664,8,2.168,2.0108333333334,0.645000000000001
"4492",22456,22456,"2023-07-07 05:00:00","FRSTGA","measured",15.0283333333333,70.0716666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",5,"day","2023-07-07","full_canopy",2023,7,7,3,"2023-07-07 03:59:00",0.98,1.9,-0.575000000000001,9,2.1578333333334,1.882,0.588333333333399
"4493",22463,22463,"2023-07-07 06:00:00","FRSTGA","measured",17.954,59.8016666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",6,"day","2023-07-07","full_canopy",2023,7,7,4,"2023-07-07 04:59:00",0.55,1.31,-2.9256666666667,10,0.5133333333333,0.502666666666698,-0.232333333333301
"4494",22467,22467,"2023-07-07 07:00:00","FRSTGA","measured",20.6736666666667,50.4816666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",7,"day","2023-07-07","full_canopy",2023,7,7,5,"2023-07-07 05:59:00",1.15,1.67,-2.7196666666667,11,-0.0343333333334002,0.223499999999998,-0.568666666666701
"4495",22472,22472,"2023-07-07 08:00:00","FRSTGA","measured",22.9986666666667,43.33,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",8,"day","2023-07-07","full_canopy",2023,7,7,6,"2023-07-07 06:59:00",1.62,2.28,-2.325,12,1.1526666666666,0.154333333333298,-0.672000000000001
"4496",22478,22478,"2023-07-07 09:00:00","FRSTGA","measured",25.1713333333333,39.4033333333334,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",9,"day","2023-07-07","full_canopy",2023,7,7,7,"2023-07-07 07:59:00",1.94,2.73,-2.1726666666666,13,0.4093333333334,-0.587166666666601,-1.3563333333333
"4497",22482,22482,"2023-07-07 10:00:00","FRSTGA","measured",27.0958333333333,37.49,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",10,"day","2023-07-07","full_canopy",2023,7,7,8,"2023-07-07 08:59:00",1.95,2.83,-1.9245,14,-0.223499999999998,0.0241666666667015,-1.6358333333333
"4498",22490,22490,"2023-07-07 11:00:00","FRSTGA","measured",28.9156666666667,34.9983333333333,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",11,"day","2023-07-07","full_canopy",2023,7,7,9,"2023-07-07 09:59:00",1.82,3.1,-1.8198333333334,15,-0.8206666666667,-0.0789999999999971,-1.7756666666667
"4499",22494,22494,"2023-07-07 12:00:00","FRSTGA","measured",30.398,33.0316666666666,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",12,"day","2023-07-07","full_canopy",2023,7,7,10,"2023-07-07 10:59:00",2.06,3.34,-1.4823333333333,16,-0.8401666666667,0.123333333333299,-1.708
"4500",22498,22498,"2023-07-07 13:00:00","FRSTGA","measured",31.5218333333333,30.325,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",13,"day","2023-07-07","full_canopy",2023,7,7,11,"2023-07-07 11:59:00",2.51,3.86,-1.1238333333333,17,-0.542166666666603,0.386833333333399,-1.4718333333333
"4501",22501,22501,"2023-07-07 14:00:00","FRSTGA","measured",31.8953333333333,28.9333333333334,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",14,"day","2023-07-07","full_canopy",2023,7,7,12,"2023-07-07 12:59:00",2.36,4.41,-0.3735,18,-0.5163333333333,0.973666666666698,-0.715333333333302
"4502",22508,22508,"2023-07-07 15:00:00","FRSTGA","measured",33.0868333333333,25.7366666666667,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",15,"day","2023-07-07","full_canopy",2023,7,7,13,"2023-07-07 13:59:00",2.29,3.96,-1.1915,19,-1.08150000000001,1.1811666666667,-1.2818333333333
"4503",22515,22515,"2023-07-07 16:00:00","FRSTGA","measured",32.8285,25.115,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",16,"day","2023-07-07","full_canopy",2023,7,7,14,"2023-07-07 14:59:00",1.74,2.93,0.258333333333304,20,-0.612333333333297,1.4858333333333,-0.468499999999999
"4504",22518,22518,"2023-07-07 17:00:00","FRSTGA","measured",31.9853333333333,25.96,1,47.997815,7.857968,"2023-07-07 03:38:04","2023-07-07 19:30:55",17,"day","2023-07-07","full_canopy",2023,7,7,15,"2023-07-07 15:59:00",2.24,4.12,0.843166666666697,21,0.213833333333397,1.8836666666667,0.0113333333334005
